coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat Mar 17 16:15:11 +0000 2018,,,,0,975042873593876480,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/starsplatter/status/975042873593876480,Mon Feb 04 23:38:46 +0000 2008,starsplatter,false,Metadata Operations Librarian @ Cornell University Library. Also https://t.co/b51ClAj6DO,16984,461,332,22,"Ithaca, NY",Jenn starsplatter@code4lib.social,starsplatter,6421,,,false
,Sat Mar 17 18:13:06 +0000 2018,,,,0,975072549062234118,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/rizzo_pubhist/status/975072549062234118,Fri Oct 05 23:05:23 +0000 2012,rizzo_pubhist,false,"Public & Digital Humanities, American Studies @rutgers_newark. Writing about cultural representations of Baltimore for @JHUPress. Author of Class Acts @unvpress",8436,2211,1447,120,"Newark, NJ",Mary Rizzo,rizzo_pubhist,13966,,http://maryrizzo.net,false
,Sat Mar 17 23:04:06 +0000 2018,,,,1,975145781593124864,BergisJules,975144061139959800,1012488631,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@justin_littman It’s not about what the feds have to capability to do. It’s about our values as archivists working with the web and social media to build collections.,https://twitter.com/BergisJules/status/975145781593124864,Sat Dec 15 04:02:22 +0000 2012,BergisJules,false,immigrant | archivist | doer of things | @DocumentNow https://t.co/s643ifXmdI,16531,2850,1109,122,"California, USA",Bergis Jules 🇱🇨,BergisJules,15287,,https://medium.com/@BergisJules,false
,Sat Mar 17 19:28:46 +0000 2018,,,,1,975091590854094848,justin_littman,975084518280482800,481186914,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@justin_littman Not necessarily. Libraries were included in PATRIOT Act surveillance plans, for example.",https://twitter.com/JFTitone/status/975091590854094848,Fri Dec 02 18:10:46 +0000 2011,JFTitone,false,librarian/digital scholarship/data stuff * UT PhD * open science* social justice * Midwesterner * opinions mine * she/her,5393,425,932,25,"Claremont, CA",Jeanine Finn,JFTitone,2880,,http://jeaninefinn.me,false
,Sat Mar 17 16:07:19 +0000 2018,eaw18,,,0,975040895593656320,,,,en,,,5,975040118510768129,rhizome,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @rhizome: #eaw18 is next week! In a keynote lecture at 7pm on 3/22, Dr. Safiya Noble exposes a culture of racism and sexism in the way d…",https://twitter.com/getradified/status/975040895593656320,Thu Jun 26 05:25:17 +0000 2008,getradified,false,"Filmmaker, communist, soda enthusiast. Abbas Kiarostami once told me my cinematography and sense of story are strong.",136115,1492,2189,60,"Hamilton, Ontario",Jonathan Kennedy,getradified,51036,,http://jonkennedy.net,false
,Sat Mar 17 16:04:14 +0000 2018,eaw18,https://twitter.com/rhizome/status/975040118510768129/photo/1,https://buy.acmeticketing.com/orders/177/tickets?eventId=5a7d346d68d609691bf5df78&date=2018-03-22T00:00:00-0400&cart,15,975040118510768129,,,,en,,false,5,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#eaw18 is next week! In a keynote lecture at 7pm on 3/22, Dr. Safiya Noble exposes a culture of racism and sexism in the way discoverability is created online. Get your single session ticket here: https://t.co/svh4QEhUVM https://t.co/ONYsiYmaRT",https://twitter.com/rhizome/status/975040118510768129,Fri Apr 20 01:27:55 +0000 2007,rhizome,false,"Commissioning, presenting, and preserving born-digital art. Online since 1996 at https://t.co/qoyoeju32A",3884,58424,1189,2284,The New Museum | 235 Bowery,Rhizome,rhizome,8354,,http://eepurl.com/cQfZc,false
,Sat Mar 17 19:00:40 +0000 2018,,,,4,975084518280482817,justin_littman,975084516728549400,481186914,en,"Washington, DC",,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also, I don't understand this, so I'm asking: What are the specific concerns about social media archives supporting the surveillance state? Don't state actors have other, better ways of acquiring public social media data than from archives?",https://twitter.com/justin_littman/status/975084518280482817,Thu Feb 02 12:19:18 +0000 2012,justin_littman,false,Software dev at Stanford @DigitalLib. Previously @gelmanlibrary & @librarycongress.,988,611,138,24,"Fairfax, VA",Justin Littman,justin_littman,2018,,,false
,Sat Mar 17 19:31:27 +0000 2018,,,,0,975092266271305728,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/shanacarp/status/975092266271305728,Sun Mar 22 17:05:11 +0000 2009,shanacarp,false,"a tech, marketing,  & operations fairy godmother. I believe in DIY. Down with Excel, Long Live Python Pandas!",30233,1278,5000,102,Somewhere over the rainbow,Shana Carp,shanacarp,24590,,,false
,Sat Mar 17 19:12:44 +0000 2018,,,,0,975087558551113728,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/lheltonian/status/975087558551113728,Fri Jul 13 11:35:47 +0000 2012,lheltonian,false,"Asst Professor @UDELEnglish. Historian of literature & memory. Archivist. Teacher of public humanities.  Writing on collecting, collectivities & black archives.",1802,642,881,17,"Philadelphia, PA",Laura Helton,lheltonian,1042,,,false
,Sat Mar 17 19:00:39 +0000 2018,,,https://twitter.com/ballerlibrarian/status/974293542406324231,3,975084516728549376,,,,en,"Washington, DC",false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",And this takes additional thought w/ social media collecting (especially Twitter) because of (1) scale; (2) ambiguous identity of content creators; &amp; (3) now or never affordances of API. https://t.co/HXWRdCZI5k,https://twitter.com/justin_littman/status/975084516728549376,Thu Feb 02 12:19:18 +0000 2012,justin_littman,false,Software dev at Stanford @DigitalLib. Previously @gelmanlibrary & @librarycongress.,988,611,138,24,"Fairfax, VA",Justin Littman,justin_littman,2018,,,false
,Sat Mar 17 16:10:11 +0000 2018,EAW18,,https://eaw.rhizome.org/,90,975041617684934656,,,,en,,false,77,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope you can join us in person or via the livestream. Much thanks to @US_IMLS &amp; @knightfdn for supporting. https://t.co/PfmlVLYxsA #EAW18",https://twitter.com/BergisJules/status/975041617684934656,Sat Dec 15 04:02:22 +0000 2012,BergisJules,false,immigrant | archivist | doer of things | @DocumentNow https://t.co/s643ifXmdI,16531,2850,1109,122,"California, USA",Bergis Jules 🇱🇨,BergisJules,15287,,https://medium.com/@BergisJules,false
,Sat Mar 17 23:05:06 +0000 2018,,,,0,975146035336138752,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/BACartography/status/975146035336138752,Fri Aug 04 17:59:00 +0000 2017,BACartography,false,"Dedicated to locate, map, & facilitate access to XIX - XX century US-Mex borderlands newspapers. Dedicado a localizar, mappear y facilitar acceso a periódicos",4078,354,257,6,"Houston, Texas (USA)",BACartography,BACartography,4813,,http://www.bacartography.org,false
,Sat Mar 17 17:38:05 +0000 2018,,,,0,975063735822897152,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/BibliotecariaT/status/975063735822897152,Wed Jun 30 21:22:15 +0000 2010,BibliotecariaT,false,"New Yorker + Access to Information, Nonprofits, Inclusion, & Cultural Heritage | MPA + MLIS | she, her, hers | views my own",18472,712,2002,39,,Tatiana Bryant,BibliotecariaT,2887,,,false
,Sat Mar 17 22:57:16 +0000 2018,,,,1,975144061139959808,justin_littman,975084518280482800,481186914,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@justin_littman This is one slide from a 45 minute talk I gave.,https://twitter.com/BergisJules/status/975144061139959808,Sat Dec 15 04:02:22 +0000 2012,BergisJules,false,immigrant | archivist | doer of things | @DocumentNow https://t.co/s643ifXmdI,16531,2850,1109,122,"California, USA",Bergis Jules 🇱🇨,BergisJules,15287,,https://medium.com/@BergisJules,false
,Sat Mar 17 19:45:10 +0000 2018,,,,1,975095720595349509,justin_littman,975084518280482800,481186914,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@justin_littman Yeah, I can't imagine well-financed intelligence and law enforcement agencies around the world aren't doing their own archiving.",https://twitter.com/KevinFoley/status/975095720595349509,Fri May 15 06:03:51 +0000 2009,KevinFoley,false,"PhD candidate in political science.
Focusing on political speech and ideology in authoritarian politics.",314,179,396,1,"Washington, DC",Kevin Foley,KevinFoley,512,,,false
,Sat Mar 17 18:03:39 +0000 2018,,,,0,975070171206422528,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/shree_thorat/status/975070171206422528,Sat Apr 21 23:53:23 +0000 2012,shree_thorat,false,"Tweets about postcolonial studies, digital humanities, asian american studies. Tweets are my own. Postdoc at @IDRH_KU",3267,655,755,30,,Dr. Dhanashree Thorat,shree_thorat,3812,,,false
,Sat Mar 17 16:39:23 +0000 2018,,,,0,975048966269231105,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/adriannerussell/status/975048966269231105,Sun Apr 13 01:20:36 +0000 2008,adriannerussell,false,Writer. Museum snarkivist. Library lynchpin. Co-founder #museumsrespondtoferguson.,6663,4360,2286,313,Middle of the Map,Adrianne Russell,adriannerussell,22438,,http://paypal.me/adriannerussell,false
,Sat Mar 17 16:10:56 +0000 2018,,,,0,975041804922859520,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/documentnow/status/975041804922859520,Sun Aug 23 15:06:18 +0000 2015,documentnow,false,tools + community + ethics for documenting the now / banner image: Haaaaands Up! Dooooon't Shoot! by @jbouie. Tweets by @BergisJules & @edsu,1335,2060,318,74,in the network,DocumentingTheNow,documentnow,2005,,http://www.docnow.io,false
,Sat Mar 17 16:10:15 +0000 2018,eaw18,,,0,975041633598230534,,,,en,,,5,975040118510768129,rhizome,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rhizome: #eaw18 is next week! In a keynote lecture at 7pm on 3/22, Dr. Safiya Noble exposes a culture of racism and sexism in the way d…",https://twitter.com/Chastitellez/status/975041633598230534,Thu Sep 22 22:02:30 +0000 2011,Chastitellez,false,"Gentleman, scholar. Dedalus in slouch, Quetzalcoatl in jumpsuit. Assistant Professor, St. John's University. @)stevenpaulalvarez & @)tacoliteracy on Instagram.",68802,3556,4583,174,NYC,Steven Alvarez,Chastitellez,97890,,http://www.stevenpaulalvarez.com,false
,Sat Mar 17 23:19:39 +0000 2018,,,,11,975149694543261696,justin_littman,975084518280482800,481186914,en,,,8,,,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@justin_littman While collecting large amounts of social media data isn’t technically difficult, sorting through that content is. The danger is the act of content curation. Social media archives, identify/highlight “needles in a haystack”. We are highlighting certain actors and their actions.",https://twitter.com/walkeroh/status/975149694543261696,Sat Jan 06 01:15:19 +0000 2007,walkeroh,false,"Assistant Professor @asu's @asunewcollege. Studying social media, resistance, methodology, collection, archiving, and analysis. Views are my own.",348,793,863,59,"Seattle, WA",Shawn Walker,walkeroh,1235,,http://shawnw.io,false
