coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Mar 19 12:17:20 +0000 2018,,,,0,975707793033441280,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/LimeriTweets/status/975707793033441280,Fri Apr 30 14:15:05 +0000 2010,LimeriTweets,false,i am a #limericist & songwriter with a conscience. i'm also an archivist,3429,161,416,20,,WoodyGuth3,LimeriTweets,10414,,,false
,Mon Mar 19 11:40:57 +0000 2018,,,,0,975698638822354944,,,,en,,,45,966744055219703808,rhizome,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @rhizome: The dramatic rise in the public’s use of the web and social media to document events presents tremendous opportunities to tran…,https://twitter.com/atomotic/status/975698638822354944,Wed Oct 06 08:42:23 +0000 2010,atomotic,false,"web archiving, digital preservation, digital libraries.",2755,965,1592,98,"Bologna, Italy",Raffaele Messuti @raffaele@digipres.club,atomotic,6534,,https://literarymachin.es,false
,Mon Mar 19 13:47:48 +0000 2018,,,,0,975730558981599234,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/M_T_Miller/status/975730558981599234,Fri Sep 18 20:03:23 +0000 2015,M_T_Miller,false,"Matthew Thomas Miller/ماتیو توماس میلر. Assistant Professor, @RoshanInstitute @UofMaryland. Assoc. Dir., @PersDig_UMD. Views=my own, RT & Follow≠endorse!",1457,692,1308,43,"Washington, DC",M.T.Millerم.ت.میلر,M_T_Miller,7973,,,false
,Mon Mar 19 14:10:03 +0000 2018,,,,0,975736158700240896,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/JamieALee2013/status/975736158700240896,Sat Sep 21 15:00:49 +0000 2013,JamieALee2013,false,"assistant professor of digital culture, information and society • queer archivist & film/media maker",5865,640,843,15,"Tucson, AZ",Jamie A. Lee,JamieALee2013,3031,,https://jamieannlee.wordpress.com/,false
,Mon Mar 19 21:16:38 +0000 2018,eaw18 archives ethics,,https://eaw.rhizome.org/,0,975843513211457536,,,,en,,false,3,975842683968282624,amdial,"<a href=""https://anethicalthirst.co.uk/"" rel=""nofollow"">Ethics retweet bot</a>",RT @amdial: National Forum on Ethics and Archiving the Web https://t.co/GKV7j4VpUc #eaw18 #archives #ethics @rhizome @newmuseum @documentno…,https://twitter.com/EthicsRetweet/status/975843513211457536,Fri Dec 22 11:32:49 +0000 2017,EthicsRetweet,false,"I love #Ethics tweets and will retweet them. 
Go on, be nice - tweet something ethical with #Ethics in it. :-)",0,577,90,30,"London, England",Ethics Retweet Bot,EthicsRetweet,26985,,,false
,Mon Mar 19 23:59:25 +0000 2018,,,,0,975884480010268672,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/Bibliojo/status/975884480010268672,Thu Jan 31 19:59:38 +0000 2008,Bibliojo,false,"Bruadarach, Librarian@ UWO, VPO for @SHARE_research, was@LAC, lapsed 🎺 player & now euphonium enthusiast, 🍷swiller, pun-lover, 📸,❤Jazz&classical🎶. n=1",13600,1743,2118,229,"london, ontario",j#OAnne Paterson,Bibliojo,44994,,http://orcid.org/0000-0002-3998-1470,false
,Mon Mar 19 14:10:10 +0000 2018,EAW18,,,0,975736187758379008,,,,en,,,8,975375530114650117,toniasutherland,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @toniasutherland: This week! Check out Thursday morning’s Archiving Trauma panel featuring yours truly. It’ll be streaming live! #EAW18…,https://twitter.com/JamieALee2013/status/975736187758379008,Sat Sep 21 15:00:49 +0000 2013,JamieALee2013,false,"assistant professor of digital culture, information and society • queer archivist & film/media maker",5865,640,843,15,"Tucson, AZ",Jamie A. Lee,JamieALee2013,3031,,https://jamieannlee.wordpress.com/,false
,Mon Mar 19 21:13:20 +0000 2018,eaw18 archives ethics,,https://eaw.rhizome.org/,4,975842683968282624,,,,en,,false,3,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",National Forum on Ethics and Archiving the Web https://t.co/GKV7j4VpUc #eaw18 #archives #ethics @rhizome @newmuseum @documentnow @ucrlibrary @UMD_MITH,https://twitter.com/amdial/status/975842683968282624,Wed Jul 21 22:09:51 +0000 2010,amdial,false,"LGBTQ history, women's history, Black history, liberation, books, archives, libraries, burritos, & Red Sox. Butch Lesbian Feminist. ⚢ #BlackLivesMatter #Resist",10228,3429,4990,135,"In the library, where else?",Debbie Richards,amdial,19439,,https://www.goodreads.com/user/show/1659008-amdial,false
,Mon Mar 19 11:41:25 +0000 2018,,,,0,975698755713454080,,,,en,,,45,966744055219703808,rhizome,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rhizome: The dramatic rise in the public’s use of the web and social media to document events presents tremendous opportunities to tran…,https://twitter.com/Infohippy/status/975698755713454080,Sun Jan 02 21:22:23 +0000 2011,Infohippy,false,"An Information Professional a.k.a. Librarian. Interests incl. Info & digital Literacy, Library interfaces and CPD.
Retweets/folllowing do not = endorsements.",275,371,240,17,"London, UK",Infohippy,Infohippy,3138,,,false
,Mon Mar 19 19:51:37 +0000 2018,EAW18,,,0,975822116552695809,,,,en,,,8,975375530114650117,toniasutherland,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @toniasutherland: This week! Check out Thursday morning’s Archiving Trauma panel featuring yours truly. It’ll be streaming live! #EAW18…,https://twitter.com/poeticdoxa/status/975822116552695809,Sat Feb 21 21:56:12 +0000 2009,poeticdoxa,false,Toward an Imperfect Archives | Movement+Media | advocate for Marxist Afrosurrealist feminisms & freedom dreams | UCLA MLIS | Co-Chair AMIA IndieMedia | he/him,8304,679,1408,32,Omniverse,robin margolis,poeticdoxa,6295,,http://poeticdoxa.tumblr.com,false
,Mon Mar 19 13:30:09 +0000 2018,,,,0,975726118971068416,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/PeebsCate/status/975726118971068416,Tue Sep 18 17:41:26 +0000 2012,PeebsCate,false,NDSR Art Fellow @YaleBritishArt. Poet @LostRoadsPress @SixthFinch. Archivist. Runner. Cat Fancy.,893,206,528,3,New Haven,Cate Peebles,PeebsCate,325,,,false
,Mon Mar 19 16:24:39 +0000 2018,,,,0,975770032620888065,,,,en,,,77,975041617684934656,BergisJules,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BergisJules: On March 22nd-24th, 2018 @documentnow and @rhizome/@webrecorder_io will host Ethics and Archiving the Web in NYC. I hope y…",https://twitter.com/trevormunoz/status/975770032620888065,Fri Sep 05 21:43:37 +0000 2008,trevormunoz,false,"Libraries, digital humanities, & data curation. Interim Director @UMD_MITH & Assistant Dean for Digital Humanities Research @UMDLibraries. Co-PI @UMD_AADHUM",3417,5378,3461,319,"Washington, D.C.",Trevor Muñoz,trevormunoz,7507,,http://trevormunoz.com,false
,Mon Mar 19 21:33:37 +0000 2018,eaw18 archives ethics,,https://eaw.rhizome.org/,0,975847787991416832,,,,en,,false,3,975842683968282624,amdial,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @amdial: National Forum on Ethics and Archiving the Web https://t.co/GKV7j4VpUc #eaw18 #archives #ethics @rhizome @newmuseum @documentno…,https://twitter.com/todrobbins/status/975847787991416832,Fri Mar 30 19:44:40 +0000 2007,todrobbins,false,"Devotee of #history, #digitalhumanities, #genealogy, #opendata, #digipres and dark chocolate almond milk; UW (Seattle) #MLIS alum and digital asset manager #DAM",47715,2208,4517,239,"Saratoga Springs, UT",Tod Robbins,todrobbins,27680,,http://todrobbins.com,false
